company_permalink;company_name;company_category_code;company_country_code;company_state_code;company_region;company_city;acquirer_permalink;acquirer_name;acquirer_category_code;acquirer_country_code;acquirer_state_code;acquirer_region;acquirer_city;price_amount;id
/company/admovate;Admovate;;USA;CA;SF Bay;Mountain View;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;196
/company/adnagen;AdnaGen;biotech;DEU;;Langenhagen;Langenhagen;/company/oncovista-innovative-therapies;OncoVista Innovative Therapies;biotech;USA;TX;San Antonio;San Antonio;;197
/company/adnectar;AdNectar;advertising;USA;CA;SF Bay;Palo Alto;/company/ador;ADOR;news;USA;WA;Seattle;Seattle;;198
/company/sence7;Adobe Scene7;;;;unknown;;/company/adobe-systems;Adobe Systems;software;USA;CA;SF Bay;San Jose;;199
/company/adolor;Adolor;biotech;USA;PA;Philadelphia;Exton;/company/cubist-pharmaceuticals;Cubist Pharmaceuticals;biotech;USA;MA;Boston;Lexington;453000000;200
/company/adonomics;Adonomics;web;;;unknown;;/company/adknowledge;Adknowledge;advertising;USA;MO;Kansas City;Kansas City;200000;201
/company/ador;ADOR;news;USA;WA;Seattle;Seattle;/company/lightinthebox-com;LightInTheBox.com;ecommerce;CHN;;Beijing;Beijing;;202
/company/adotube;AdoTube;advertising;USA;NY;New York;New York;/company/exponential;Exponential;advertising;USA;CA;SF Bay;Emeryville;;203
/company/adparlor;AdParlor;advertising;CAN;;Toronto;"Toronto; Ontario";/company/adknowledge;Adknowledge;advertising;USA;MO;Kansas City;Kansas City;;204
/company/adperio;Adperio;;USA;;Denver;"Denver;";/company/matomy-media-group;Matomy Media Group;advertising;USA;DE;TBD;Tel Aviv;30000000;205
/company/adportal;AdPortal;web;USA;CA;SF Bay;San Francisco;/company/glammedia;Glam Media;web;USA;CA;SF Bay;Brisbane;;206
/company/adsmobi;adsmobi;mobile;USA;NY;New York;New York City;/company/smaato;Smaato;advertising;USA;CA;SF Bay;San Francisco;;207
/company/adstack;AdStack;advertising;USA;CA;SF Bay;San Francisco;/company/tellapart;TellApart;analytics;USA;CA;SF Bay;Burlingame;;208
/company/adtech;ADTECH;web;DEU;;Dreieich;Dreieich;/company/aol;AOL;news;USA;NY;New York;New York;;209
/company/adtuition;Adtuitive;advertising;USA;NY;New York;New York;/company/etsy;Etsy;ecommerce;USA;NY;New York;Brooklyn;;210
/company/adultmint;AdultMint;web;;;unknown;;/company/hellhouse-media;HellHouse Media;games_video;USA;WA;Seattle;Renton;;211
/company/adura-technologies;Adura Technologies;cleantech;USA;CA;SF Bay;San Francisco;/company/acuity-brands;Acuity Brands;;USA;GA;Atlanta;Atlanta;;212
/company/advanced-analogic-technologies;Advanced Analogic Technologies;semiconductor;USA;;SF Bay;Santa Clara;/company/skyworks-solutions;Skyworks Solutions;semiconductor;USA;MA;Boston;Woburn;262500000;213
/company/advanced-bionics;Advanced Bionics;other;USA;CA;Los Angeles;Valencia;/company/sonova-holding;Sonova Holding;other;CHE;;Stafa;Stafa;;214
/company/advanced-control-components;Advanced Control Components;;USA;NJ;New Jersey - Other;;/company/emrise-corporation;Emrise Corporation;hardware;USA;NJ;Eatontown;Eatontown;18780000;215
/company/advanced-data-exchange;Advanced Data Exchange;software;USA;CA;SF Bay;Fremont;/company/liaison-technologies;Liaison Technologies;software;USA;GA;Atlanta;Alpharetta;;216
/company/advanced-energy-conversion;Advanced Energy Conversion;hardware;USA;NY;Schenectady;Schenectady;/company/ioxus;Ioxus;cleantech;USA;NY;Oneonta;Oneonta;;217
/company/advanced-fishing-technologies;Advanced Fishing Technologies;;;;unknown;;/company/the-noco-company;The NOCO Company;hardware;USA;OH;TBD;Glenwillow;;218
/company/advanced-forming-techology;Advanced Forming Techology;;USA;CO;Longmont;Longmont;/company/arc-wireless;ARC Wireless;mobile;USA;CO;Denver;Denver;;219
/company/advanced-in-vitro-cell-technologies;Advanced In Vitro Cell Technologies;medical;ESP;;Barcelona;Barcelona;/company/indukern;Indukern;other;ESP;;Barcelona;Barcelona;3340000;220
/company/advanced-liquid-logic;Advanced Liquid Logic;hardware;USA;NC;Raleigh-Durham;Morrisville;/company/illumina;Illumina;;USA;CA;San Diego;San Diego;96000000;221
/company/advanced-messaging-technologies-pty-ltf;Advanced Messaging Technologies Pty Ltf;;;;unknown;;/company/mantara;Mantara;software;USA;NY;New York;New York;;222
/company/advanced-mobile-solutions;Advanced Mobile Solutions;mobile;USA;PA;Philadelphia;Wayne;/company/autobytel-com-inc;Autobytel.com;software;USA;CA;Los Angeles;Irvine;2500000;223
/company/advanced-photodynamic-technologies;Advanced Photodynamic Technologies;;;;unknown;;/company/ondine-biopharma;Ondine Biopharma;;;;unknown;;;224
/company/advanced-system-technology;Advanced System Technology;;;;unknown;;/company/jettech-co;Jettech Co.;;KOR;;Incheon;Incheon;;225
/company/advanced-systems;Advanced Systems;;;;unknown;;/company/lexx-technology-corp;Lexx Technology Corp.;manufacturing;USA;NV;Las Vegas;Las Vegas;;226
/company/advanced-visual-technology;Advanced Visual Technology;software;USA;AZ;Phoenix;Surprise;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;227
/company/advancednetworx;AdvancedNetworX;consulting;USA;NC;Raleigh-Durham;Morrisville;/company/inx;INX;network_hosting;USA;TX;Houston;Houston;400000;228
/company/advancemed;AdvanceMed;;USA;MD;Washington DC;Rockville;/company/nci;NCI;enterprise;USA;VA;Washington DC;Reston;;229
/company/advantage-networks;AdVantage Networks;;USA;CA;Los Angeles;Glendale;/company/jmg-exploration;JMG Exploration;;;;unknown;;;230
/company/advantage-power-solutions;Advantage Power Solutions;;;;unknown;;/company/cea-power;CEA Power;mobile;USA;NC;Raleigh-Durham;Raleigh;1750000;231
/company/advasense;Advasense;semiconductor;ISR;;Raanana;Ra'anana;/company/pixim;Pixim;hardware;USA;CA;SF Bay;Mountain View;;232
/company/advent-cleaning-technology;Advent Cleaning Technology;cleantech;USA;TX;Dallas;Carrollton;/company/quantum-global-technologies;Quantum Global Technologies;semiconductor;USA;PA;Philadelphia;Dublin;;233
/company/advent-e-zine;Advent E-zine;;;;unknown;;/company/open-mind;Open-Mind;other;;;unknown;;;234
/company/advent-power-systems;Advent Power Systems;hardware;USA;FL;Fort Lauderdale;Coconut Creek;/company/cyclone-power-technologies;Cyclone Power Technologies;cleantech;USA;FL;Fort Lauderdale;Pompano Beach;;235
/company/adventa-control-technologies;Adventa Control Technologies;semiconductor;USA;TX;Dallas;Plano;/company/rudolph-technologies;Rudolph Technologies;semiconductor;USA;NJ;Flanders;Flanders;;236
/company/adventure-central;Adventure Central;ecommerce;USA;;Colorado;Colorado;/company/adventurelink;AdventureLink Travel Inc.;travel;USA;CA;Los Angeles;Altadena;;237
/company/advergame-com;Advergame.com;advertising;;;unknown;;/company/arkadium;Arkadium;games_video;USA;NY;New York;New York;;238
/company/advertise-com;Advertise.com;advertising;USA;CA;Los Angeles;Sherman Oaks;/company/advertise-com;Advertise.com;advertising;USA;CA;Los Angeles;Sherman Oaks;;239
/company/advertising-directory-solutions-holdings-inc-ads;Advertising Directory Solutions Holdings Inc. (ADS);;;;unknown;;/company/yellow-pages-group;Yellow Pages Group;;CAN;;Montreal;"Montreal; Quebec";;240
/company/advertising-com;Advertising.com;advertising;USA;MD;Baltimore;Baltimore;/company/aol;AOL;news;USA;NY;New York;New York;435000000;241
/company/adviva-2;Adviva;advertising;;;unknown;;/company/adviva;Specific Media;advertising;GBR;;London;London;;242
/company/advo;Advo;;;;unknown;;/company/valassis;Valassis;other;USA;MI;Detroit;Livonia;1300000000;243
/company/adwhirl;AdWhirl;mobile;;;unknown;;/company/admob;AdMob;advertising;USA;CA;SF Bay;Mountain View;;244
/company/adxpose;AdXpose;advertising;USA;WA;Seattle;Seattle;/company/comscore;comScore;web;USA;VA;Washington DC;Reston;22000000;245
/company/adyard-gmbh;adyard;advertising;;;unknown;;/company/gruner-jahr-ag;Gruner + Jahr AG;;;;unknown;;;246
/company/aea-technology;AEA Technology;cleantech;GBR;;United Kingdom - Other;;/company/ricardo-aea;Ricardo-AEA;;GBR;;London;London;;247
/company/aec-environmental-ltd;AEC Environmental Ltd;;;;unknown;;/company/energie-praemisse;kWIQly;cleantech;CHE;;Niderried;Niderried 3853;;248
/company/aegis-analytical-corp;Aegis Analytical Corp.;;USA;CO;Denver;Lafayette;/company/accelrys;Accelrys;software;USA;CA;San Diego;San Diego;;249
/company/aegis-lightwave;Aegis Lightwave;;USA;MA;Boston;Woburn;/company/photop-technologies;Photop Technologies;hardware;CHN;;Fuzhou;Fuzhou;;250
/company/aegom-interactive;Aegom Interactive;;USA;MA;Boston;Newburyport;/company/twelve-court;Twelve Court;;;;unknown;;;251
/company/ael-p;AEL&P;cleantech;USA;AR;TBD;Juneau;/company/avista;Avista;cleantech;USA;WA;Spokane;Spokane;170000000;252
/company/aeluros;Aeluros;semiconductor;USA;CA;SF Bay;Mountain View;/company/broadcom;Broadcom;mobile;USA;CA;Los Angeles;Irvine;3700000000;253
/company/aepona;Aepona;network_hosting;GBR;;Belfast;Belfast;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;80000000;254
/company/aeroscout;AeroScout;mobile;USA;CA;SF Bay;Redwood City;/company/stanley-black-decker;Stanley Black & Decker;other;USA;CT;New Britain;New Britain;238800000;255
/company/affair-match;Affair Match;web;;;unknown;;/company/adultspace;AdultSpace;social;USA;GA;Liburn;Liburn;1000000;256
/company/affiliated-computer-services;Affiliated Computer Services;consulting;USA;TX;Dallas;Dallas;/company/xerox;Xerox;hardware;USA;AL;Norwalk;Norwalk;5750000000;257
/company/affinitylabs;Affinity Labs;web;USA;CA;SF Bay;San Francisco;/company/monster;Monster;search;USA;NY;New York;New York;61000000;258
/company/afiliared;Afiliared;;;;unknown;;/company/vorcu;Vorcu;advertising;ARG;;Buenos Aires;Buenos Aires;;259
/company/after-the-deadline;After the Deadline;software;;;unknown;;/company/automattic;Automattic;web;USA;CA;SF Bay;San Francisco;;260
/company/afternic;AfterNic;;USA;MA;Boston;Waltham;/company/godaddy;GoDaddy;;USA;AZ;Phoenix;Scottsdale;;261
/company/aftervote;Aftervote;web;;;unknown;;/company/advertise-com;Advertise.com;advertising;USA;CA;Los Angeles;Sherman Oaks;;262
/company/afullcup-com;AFullCup.com;;;;unknown;;/company/escalate-media;Escalate Media;advertising;USA;IL;Chicago;Chicago;;263
/company/afxxx-com;AFXXX.com;;;;unknown;;/company/american-fansasy-entertainment;American Fantasy Entertainment Group;ecommerce;;;unknown;;700000;264
/company/ageia-technologies;AGEIA Technologies;games_video;USA;CA;SF Bay;Santa Clara;/company/nvidia;Nvidia;hardware;USA;CA;SF Bay;Santa Clara;;265
/company/agencourt-bioscience;Agencourt Bioscience;;;;unknown;;/company/beckman-coulter;Beckman Coulter;;USA;CA;Los Angeles;Brea;150000000;266
/company/agent-logic;Agent Logic;security;USA;VA;Washington DC;Vienna;/company/informatica;Informatica;software;USA;CA;SF Bay;Redwood City;;267
/company/agentarts;AgentArts;mobile;USA;CA;SF Bay;San Francisco;/company/fast-search-transfer;Fast Search & Transfer;search;USA;CA;SF Bay;San Mateo;;268
/company/agero;Agero;ecommerce;USA;MA;Boston;Medford;/company/sirius;"Sirius XM Radio; Inc.";news;;;unknown;;530000000;269
/company/aggregateknowledge;Aggregate Knowledge;advertising;USA;CA;SF Bay;San Mateo;/company/neustar;Neustar;public_relations;USA;VA;Washington DC;Sterling;119000000;270
/company/agile-advantage;Agile Advantage;software;USA;WA;Seattle;Redmond;/company/rally-software;Rally Software;enterprise;USA;CO;Denver;Boulder;;271
/company/agile-software;Agile Software;software;USA;CA;SF Bay;San Jose;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;495000000;272
/company/agilezen;AgileZen;software;USA;CO;Denver;Boulder;/company/rally-software;Rally Software;enterprise;USA;CO;Denver;Boulder;;273
/company/agilis-international;Agilis International;;USA;MD;Washington DC;Rockville;/company/infogix;Infogix;;USA;IL;Chicago;Naperville;;274
/company/agistics;Agistics;enterprise;USA;CA;SF Bay;Pleasanton;/company/visage-mobile;Visage Mobile;enterprise;USA;CA;SF Bay;San Francisco;;275
/company/agito-networks;Agito Networks;enterprise;USA;CA;SF Bay;Santa Clara;/company/shoretel;ShoreTel;hardware;USA;CA;SF Bay;Sunnyvale;11400000;276
/company/agnilux;Agnilux;semiconductor;USA;CA;SF Bay;San Jose;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;277
/company/agoda;Agoda.com;ecommerce;SGP;;Singapore;Singapore;/company/priceline;Priceline;travel;USA;CT;New York;Norwalk;;278
/company/aha-mobile;Aha Mobile;mobile;USA;CA;SF Bay;Palo Alto;/company/harman-international;Harman International Industries;other;USA;CT;New York;Stamford;;279
/company/ahi-software;AHI Software;;;;unknown;;/company/relayhealth;RelayHealth;;USA;GA;Atlanta;Atlanta;;280
/company/ahn-biotechnologie;AHN Biotechnologie;hardware;DEU;;Nordhausen;Nordhausen;/company/harvard-bioscience;Harvard Bioscience;biotech;USA;MA;Boston;Holliston;;281
/company/aht-cooling-systems;AHT Cooling Systems;hospitality;;;unknown;;/company/bridgepoint;Bridgepoint;;FIN;;Helsinki;Helsinki;585000000;282
/company/ahura-scientific;Ahura Scientific;biotech;USA;ME;Wilmington;Wilmington;/company/thermo-fisher-scientific;Thermo Fisher Scientific;biotech;USA;MA;Boston;Waltham;145000000;283
/company/ai2;Ai2;;;;unknown;;/company/get-holding-nv;GET Holding NV;enterprise;NLD;;Zaandijk;Zaandijk;;284
/company/aiguarentacar;Aiguarentacar;local;;;unknown;;/company/aol;AOL;news;USA;NY;New York;New York;;285
/company/aim-powergen;AIM PowerGen;cleantech;CAN;;Canada - Other;;/company/international-power;International Power;cleantech;GBR;;London;London;;286
/company/aim-technology;AIM Technology;software;GBR;;London;Basingstoke;/company/aspect-software;Aspect Software;software;USA;MA;Boston;Chelmsford;;287
/company/aipoint;AiPoint;software;ISR;;Tel Aviv;Tel Aviv;/company/clicksoftware-technologies;ClickSoftware Technologies;software;ISR;;Petach - Tikva;Petach-Tikva;1500000;288
/company/air-drill-hammers-and-bits;Air Drill Hammers and Bits;;AUS;;TBD;Wangara WA;/company/schramm;Schramm;;USA;PA;Philadelphia;West Chester;;289
/company/airborne-systems;Airborne Systems;;USA;NJ;Philadelphia;Pennsauken;/company/transdigm;TransDigm;;USA;OH;Cleveland;Cleveland;;290
/company/airdefense;AirDefense;mobile;USA;GA;Atlanta;Alpharetta;/company/motorola-solutions;Motorola Solutions;enterprise;USA;IL;Chicago;Schaumburg;;291
/company/airfarewatchdog-com;airfarewatchdog.com;search;USA;NY;New York;New York;/company/tripadvisor;TripAdvisor;travel;USA;MA;Boston;Newton;;292
/company/airmagnet;AirMagnet;software;USA;CA;SF Bay;Sunnyvale;/company/fluke-networks;Fluke Networks;network_hosting;USA;WA;Seattle;Everett;;293
/company/aironet-wireless-communications;Aironet Wireless Communications;mobile;USA;OH;Akron;Akron;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;294
/company/airstream-energy;Airstream Energy;cleantech;USA;AZ;Phoenix;Scottsdale;/company/terra-gen-power;Terra-Gen Power;cleantech;USA;NY;New York;New York;;295
/company/airvana;Airvana;network_hosting;USA;MA;Boston;Chelmsford;/company/sac-private-capital-group-gso-capital-partners-sankaty-advisors-zelnickmedia;"SAC Private Capital Group; GSO Capital Partners; Sankaty Advisors & ZelnickMedia";;;;unknown;;530000000;296
/company/airwatch;AirWatch;enterprise;USA;GA;Atlanta;Atlanta;/company/vmware;VMware;software;USA;CA;SF Bay;Palo Alto;1540000000;297
/company/airwide-solutions;Airwide Solutions;software;USA;MA;Boston;Burlington;/company/mavenir-systems;Mavenir Systems;enterprise;USA;TX;Dallas;Richardson;;298
/company/aisle-19;Aisle 19;;;;unknown;;/company/ytb;YTB;web;USA;IL;Wood River;Wood River;;299
/company/aiss;AISS;;;;unknown;;/company/sterling-infosystems;Sterling InfoSystems;other;USA;NY;New York;New York;;300
/company/aitainment;aitainment;games_video;DEU;;Bremen;Bremen;/company/sportradar-ag;Sportradar AG;sports;SWZ;;Swaziland - Other;;;301
/company/aixum-tec-ag;Aixum Tec AG;;;;unknown;;/company/mobilebits;MobileBits;advertising;USA;FL;Sarasota;Sarasota;3500000;302
/company/akarx;AkaRx;biotech;USA;NJ;New York;Paramus;/company/eisai-co;Eisai;biotech;JPN;;Tokyo;Tokyo;255000000;303
/company/akhbarak-net;Akhbarak.net;;;;unknown;;/company/sarmady;Sarmady :: a Vodafone Company;public_relations;EGY;;Giza;Giza;;304
/company/akonix;Akonix;;;;unknown;;/company/quest-software;Quest Software;software;USA;CA;Los Angeles;Aliso Viejo;;305
/company/akorri;Akorri Networks;software;USA;MA;Boston;Littleton;/company/netapp;NetApp;software;USA;;TBD;;60000000;306
/company/akrion;Akrion;semiconductor;USA;PA;Allentown;Allentown;/company/bayside-capital;Bayside Capital;other;USA;FL;Miami;Miami;;307
/company/aktino;Aktino;network_hosting;USA;CA;Los Angeles;Irvine;/company/positron-access-solutions;Positron Access Solutions;;USA;CA;California - Other;;;308
/company/aktiv-digital;Aktiv Digital;games_video;;;unknown;;/company/komli-media;Komli Media;advertising;IND;;Mumbai;Mumbai;;309
/company/akuacom;Akuacom;software;USA;CA;SF Bay;San Rafael;/company/honeywell;Honeywell;manufacturing;USA;NJ;Morristown;Morristown;;310
/company/alacris;Alacris;software;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;311
/company/alanco-technologies;Alanco Technologies;other;USA;AZ;Phoenix;Scottsdale;/company/yuuzoo-corporation;YuuZoo Corporation;advertising;SGP;;Singapore - Other;;;312
/company/alando-de;alando.de;;;;unknown;;/company/ebay;eBay;ecommerce;USA;CA;SF Bay;San Jose;;313
/company/alaric-systems;Alaric Systems;software;GBR;;London;London;/company/ncr;NCR;software;USA;GA;Atlanta;Duluth;84000000;314
/company/alas-consulting;Alas Consulting;consulting;USA;NY;New York;New York;/company/virtusa;Virtusa;;USA;MA;Boston;Westborough;;315
/company/albany-software;Albany Software;software;GBR;;Hampshire;Hampshire;/company/bottomline-technologies;Bottomline Technologies;other;AUS;NH;Portsmouth;Portsmouth;;316
/company/albeo-technologies;Albeo Technologies;cleantech;USA;CO;Denver;Boulder;/company/general-electric;General Electric;other;USA;CT;Fairfield;Fairfield;;317
/company/albertsons;Albertson�s;;;;unknown;;/company/cvs-caremark;CVS Caremark;biotech;USA;RI;Woonsocket;Woonsocket;;318
/company/albumprinter;Albumprinter;software;NLD;;Amsterdam;Amsterdam;/company/vistaprint;Vistaprint;advertising;NLD;;Venlo;Venlo;65000000;319
/company/alchemy-labs;Alchemy Labs;software;USA;NY;New York;NY;/company/red-rover;Red Rover;enterprise;USA;NY;New York;New York;;320
/company/alchemy-systems;Alchemy Systems;;USA;TX;Austin;Austin;/company/riverside;Riverside Company;other;USA;GA;Atlanta;Atlanta;;321
/company/aldagen;Aldagen;biotech;USA;NC;Raleigh-Durham;Durham;/company/cytomedix;Cytomedix;biotech;USA;MD;Washington DC;Gaithersburg;;322
/company/aldon;Aldon;;USA;CA;SF Bay;Emeryville;/company/madewithlove;madewithlove;;BEL;;Antwerpen;Antwerpen;;323
